id,item_id,item_code,created_at,updated_at
4832,7866,TIUB13W-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4833,7525,TIUB13W-305Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4834,11474,TIUB13W-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4835,12815,TIUB13W-305-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4836,7375,TIUB13W-305,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4837,5658,TIUB13W-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4838,4908,TIUB13W-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4839,4594,TIUB13W-20Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4840,19038,TIUB13W-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4841,4473,TIUB13W-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4842,6776,TIUB13W-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4843,6495,TIUB13W-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4844,6246,TIUB13W-153Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4845,11329,TIUB13W-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4846,12780,TIUB13W-153-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4847,6175,TIUB13W-153,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4848,5656,TIUB13W-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4849,4907,TIUB13W-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4850,4592,TIUB13W-100Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4851,19126,TIUB13W-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4852,11184,TIUB13W-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4853,12745,TIUB13W-100-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4854,10285,TIUB13W-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4855,12528,TIUB13W-100-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4856,4475,TIUB13W-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4857,5765,TIUB13S-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4858,8174,TIUB13S1-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4859,11618,TIUB13S1-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4860,5711,TIUB13S1-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4861,5876,TIUB13S1-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4862,12027,TIUB13S1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4863,20101,TIUB13S1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4864,7884,TIUB13S1-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4865,11473,TIUB13S1-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4866,5712,TIUB13S1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4867,4944,TIUB13S1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4868,6794,TIUB13S1-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4869,6513,TIUB13S1-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4870,11328,TIUB13S1-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4871,5710,TIUB13S1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4872,4943,TIUB13S1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4873,11183,TIUB13S1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4874,10284,TIUB13S1-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4875,8155,TIUB13R-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4876,7596,TIUB13R-500Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4877,11617,TIUB13R-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4878,12849,TIUB13R-500-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4879,7456,TIUB13R-500,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4880,5654,TIUB13R-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4881,5764,TIUB13R-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4882,4596,TIUB13R-33Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4883,12024,TIUB13R-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4884,12926,TIUB13R-33-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4885,20098,TIUB13R-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4886,19809,TIUB13R-33-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4887,4477,TIUB13R-33,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4888,7865,TIUB13R-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4889,7526,TIUB13R-305Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4890,11472,TIUB13R-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4891,5874,TIUB13R1-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4892,12814,TIUB13R-305-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4893,7376,TIUB13R-305,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4894,8173,TIUB13R2-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4895,11616,TIUB13R2-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4896,5708,TIUB13R2-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4897,5875,TIUB13R2-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4898,12026,TIUB13R2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4899,20100,TIUB13R2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4900,7883,TIUB13R2-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4901,11471,TIUB13R2-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4902,5709,TIUB13R2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4903,4942,TIUB13R2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4904,6793,TIUB13R2-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4905,6512,TIUB13R2-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4906,11327,TIUB13R2-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4907,5707,TIUB13R2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4908,4941,TIUB13R2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4909,11182,TIUB13R2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4910,10283,TIUB13R2-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4911,5655,TIUB13R-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4912,4906,TIUB13R-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4913,4597,TIUB13R-20Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4914,19037,TIUB13R-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4915,4476,TIUB13R-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4916,6775,TIUB13R-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4917,6494,TIUB13R-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4918,6247,TIUB13R-153Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4919,11326,TIUB13R-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4920,12779,TIUB13R-153-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4921,6176,TIUB13R-153,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4922,8172,TIUB13R1-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4923,11615,TIUB13R1-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4924,5705,TIUB13R1-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4925,20097,TIUB13PU2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4926,7881,TIUB13PU2-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4927,11469,TIUB13PU2-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4928,5703,TIUB13PU2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4929,4938,TIUB13PU2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4930,6791,TIUB13PU2-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4931,6510,TIUB13PU2-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4932,11324,TIUB13PU2-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4933,5701,TIUB13PU2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4934,4937,TIUB13PU2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4935,11179,TIUB13PU2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4936,10280,TIUB13PU2-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4937,8170,TIUB13PU1-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4938,11613,TIUB13PU1-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4939,5699,TIUB13PU1-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4940,5872,TIUB13PU1-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4941,12022,TIUB13PU1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4942,20096,TIUB13PU1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4943,7880,TIUB13PU1-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4944,11468,TIUB13PU1-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4945,5700,TIUB13PU1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4946,4936,TIUB13PU1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4947,6790,TIUB13PU1-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4948,6509,TIUB13PU1-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4949,11323,TIUB13PU1-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4950,5698,TIUB13PU1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4951,4935,TIUB13PU1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4952,11178,TIUB13PU1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4953,10279,TIUB13PU1-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4954,5763,TIUB13P-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4955,8169,TIUB13P1-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4956,11612,TIUB13P1-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4957,5696,TIUB13P1-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4958,5871,TIUB13P1-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4959,12021,TIUB13P1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4960,20095,TIUB13P1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4961,7879,TIUB13P1-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4962,11467,TIUB13P1-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4963,5697,TIUB13P1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4964,12025,TIUB13R1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4965,20099,TIUB13R1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4966,7882,TIUB13R1-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4967,11470,TIUB13R1-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4968,5706,TIUB13R1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4969,4940,TIUB13R1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4970,6792,TIUB13R1-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4971,6511,TIUB13R1-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4972,11325,TIUB13R1-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4973,5704,TIUB13R1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4974,4939,TIUB13R1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4975,11181,TIUB13R1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4976,10282,TIUB13R1-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4977,5653,TIUB13R-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4978,4905,TIUB13R-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4979,4595,TIUB13R-100Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4980,19125,TIUB13R-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4981,11180,TIUB13R-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4982,12744,TIUB13R-100-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4983,10281,TIUB13R-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4984,12527,TIUB13R-100-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4985,4478,TIUB13R-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4986,8171,TIUB13PU2-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4987,11614,TIUB13PU2-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4988,5702,TIUB13PU2-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4989,5873,TIUB13PU2-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4990,12023,TIUB13PU2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4991,6787,TIUB13GR1-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4992,5695,TIUB13P1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4993,4933,TIUB13P1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4994,11177,TIUB13P1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4995,10278,TIUB13P1-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4996,8168,TIUB13GR2-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4997,11611,TIUB13GR2-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4998,5693,TIUB13GR2-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
4999,5870,TIUB13GR2-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5000,12020,TIUB13GR2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5001,20094,TIUB13GR2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5002,7878,TIUB13GR2-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5003,11466,TIUB13GR2-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5004,5694,TIUB13GR2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5005,4932,TIUB13GR2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5006,6788,TIUB13GR2-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5007,6507,TIUB13GR2-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5008,11321,TIUB13GR2-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5009,5692,TIUB13GR2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5010,4931,TIUB13GR2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5011,11176,TIUB13GR2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5012,10277,TIUB13GR2-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5013,8167,TIUB13GR1-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5014,11610,TIUB13GR1-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5015,11320,TIUB13GR1-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5016,5689,TIUB13GR1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5017,5690,TIUB13GR1-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5018,5869,TIUB13GR1-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5019,12019,TIUB13GR1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5020,20093,TIUB13GR1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5021,7877,TIUB13GR1-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5022,11465,TIUB13GR1-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5023,6506,TIUB13GR1-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5024,5691,TIUB13GR1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5025,4930,TIUB13GR1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5026,4934,TIUB13P1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5027,6789,TIUB13P1-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5028,6508,TIUB13P1-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5029,11322,TIUB13P1-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5030,11607,TIUB13G3-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5031,5651,TIUB13G-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5032,5762,TIUB13G-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5033,4602,TIUB13G-33Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5034,12014,TIUB13G-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5035,12925,TIUB13G-33-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5036,20088,TIUB13G-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5037,19808,TIUB13G-33-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5038,5684,TIUB13G3-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5039,5867,TIUB13G3-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5040,12017,TIUB13G3-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5041,20091,TIUB13G3-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5042,7875,TIUB13G3-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5043,11463,TIUB13G3-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5044,4483,TIUB13G-33,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5045,5685,TIUB13G3-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5046,4926,TIUB13G3-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5047,6785,TIUB13G3-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5048,6504,TIUB13G3-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5049,11318,TIUB13G3-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5050,5683,TIUB13G3-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5051,4925,TIUB13G3-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5052,11173,TIUB13G3-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5053,10274,TIUB13G3-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5054,7864,TIUB13G-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
5055,7528,TIUB13G-305Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
